642.2094,357.87442,299.6425
644.47925,358.73602,299.00476
648.8822,361.88324,297.76776
648.8822,363.3592,297.76776
649.5989,364.60205,297.56644
650.3108,365.83667,297.36642
651.72046,366.82495,296.97037
655.1645,369.95578,296.00278
655.1645,371.38855,296.00278
654.4847,373.07513,296.1938
655.8399,373.9973,295.81302
635.82227,348.70517,299.85583
637.4285,349.8805,299.4157
640.57416,350.64963,298.5538
641.3469,351.9839,298.34204
642.1144,353.30896,298.13177
643.6334,354.42044,297.7155
645.13184,355.51678,297.30496
646.6099,356.59827,296.89996
646.6099,358.0892,296.89996
647.34155,359.36243,296.6995
649.50696,360.18896,296.10614
649.50696,361.66,296.10614
650.2192,362.9044,295.911
650.9267,364.14053,295.71713
652.3277,365.13672,295.33325
653.7103,366.11987,294.9544
655.075,367.09024,294.58047
655.075,368.523,294.58047
655.75073,369.7129,294.39532
656.42206,370.8951,294.21136
657.0891,372.0697,294.0286
657.75183,373.23676,293.84702
658.41034,374.39636,293.66656
660.3608,375.03812,293.13214
661.6406,375.92175,292.78143
634.9124,344.1847,298.5191
634.9124,345.7553,298.5191
635.7245,347.14014,298.30225
637.3315,348.32645,297.87305
638.91595,349.4962,297.4499
640.47845,350.64963,297.0326
642.0193,351.78714,296.62106
642.7818,353.1083,296.41742
644.29114,354.21738,296.01434
646.51685,355.10733,295.41992
647.9757,356.18433,295.03027
647.9757,357.66522,295.03027
647.9757,359.14615,295.03027
650.1276,359.9721,294.45557
650.83545,361.218,294.26654
651.5385,362.4556,294.07877
652.9309,363.4596,293.7069
653.62024,364.67773,293.52277
653.62024,366.11987,293.52277
654.98553,367.09024,293.15814
656.3331,368.0481,292.79825
657.66345,368.99362,292.44296
658.32227,370.16678,292.26703
658.97687,371.33246,292.0922
659.62726,372.49072,291.9185
660.27356,373.64166,291.74588
661.55396,374.53412,291.40393
662.1881,375.6678,291.23456
628.96094,335.7781,298.48267
631.5058,336.9292,297.82062
632.34186,338.36578,297.60315
631.5058,340.1159,297.82062
632.34186,341.541,297.60315
633.9961,342.78433,297.17282
634.81433,344.1847,296.95996
634.81433,345.7553,296.95996
637.23444,346.77246,296.33038
638.0298,348.1391,296.12347
640.38275,349.11722,295.51138
640.38275,350.64963,295.51138
641.92426,351.78714,295.11035
642.6871,353.1083,294.91193
644.197,354.21738,294.5191
645.6865,355.31134,294.13162
646.4237,356.59827,293.93985
647.1559,357.8765,293.7494
648.60565,358.93134,293.37225
650.0361,359.9721,293.00012
650.74414,361.218,292.81592
652.14636,362.23343,292.45117
652.8406,363.4596,292.27057
653.5302,364.67773,292.0912
654.21533,365.88794,291.91293
654.89606,367.09024,291.73584
656.91187,367.8129,291.21146
657.57513,368.99362,291.0389
658.23425,370.16678,290.86743
660.18634,370.84875,290.35962
660.18634,372.2452,290.35962
660.82886,373.39325,290.1925
662.10175,374.2845,289.86136
663.9814,374.9153,289.37238
626.25793,315.05743,297.5426
627.13184,316.60626,297.3213
627.13184,318.22894,297.3213
627.99927,319.76047,297.10165
631.4063,330.55582,296.23892
631.4063,332.14917,296.23892
631.4063,333.74252,296.23892
631.4063,335.33585,296.23892
632.24274,336.77817,296.02713
633.0731,338.2101,295.81683
633.8976,339.63184,295.6081
633.8976,341.20807,295.6081
634.7162,342.61404,295.40082
637.1374,343.6644,294.78772
637.1374,345.2184,294.78772
637.9331,346.5905,294.5862
637.9331,348.1391,294.5862
640.28705,349.11722,293.99017
641.0608,350.45682,293.79425
641.8292,351.78714,293.59967
643.3503,352.90906,293.21448
644.10297,354.21738,293.0239
644.8506,355.51678,292.8346
646.33057,356.59827,292.45984
647.0631,357.8765,292.27435
648.5135,358.93134,291.90707
649.9445,359.9721,291.5447
652.05566,360.78177,291.01013
652.05566,362.23343,291.01013
