533.80023,354.09494,142.96161
533.80023,355.71167,142.96161
532.98425,357.10788,143.34363
530.5718,358.04935,144.47299
529.7792,359.41702,144.84402
528.211,360.5468,145.57812
527.4353,361.891,145.94125
528.99225,363.93872,145.2124
525.14105,364.31262,147.01529
524.387,365.62466,147.36829
523.6383,366.92752,147.71878
522.8948,369.75906,148.06683
522.1565,371.03848,148.41248
522.1565,372.5709,148.41248
520.6951,373.57083,149.09659
543.5016,324.48627,140.2131
542.6145,326.0599,140.62155
538.2785,350.22092,142.61801
534.9246,352.68246,144.16226
534.10156,354.09494,144.54123
533.2845,355.49707,144.91745
530.8687,356.456,146.02975
530.0751,357.8294,146.3952
528.50476,358.97058,147.1182
527.728,360.32037,147.47583
526.9568,361.66055,147.83093
525.43066,362.7586,148.53363
524.67566,364.0761,148.88129
523.9259,365.3844,149.22647
523.1814,366.68353,149.56927
522.4421,367.97366,149.9097
521.7079,369.25485,150.24774
521.7079,370.78195,150.24774
520.25464,371.79077,150.91687
519.53546,373.04565,151.24802
518.8212,374.292,151.57687
518.1119,375.52985,151.9035
516.01245,376.2215,152.87015
515.3221,377.43622,153.18802
547.4377,319.7805,140.21918
544.7107,321.2094,141.45386
544.7107,322.90057,141.45386
543.81555,324.48627,141.85913
543.81555,326.171,141.85913
541.17084,327.50586,143.05655
538.58545,345.28012,144.22711
537.73645,346.74118,144.61151
537.73645,348.38196,144.61151
536.8938,349.8261,144.99304
535.22705,351.05978,145.74768
534.4029,352.4782,146.12085
533.5847,353.88626,146.49127
531.9662,355.07257,147.22409
530.371,356.24182,147.94635
529.5819,357.61108,148.30359
528.02075,358.74973,149.0104
527.24854,360.09552,149.36008
526.4817,361.43176,149.70724
524.9643,362.52756,150.39429
524.9643,364.0761,150.39429
523.468,365.1458,151.07172
521.9925,366.20068,151.73978
520.5373,367.241,152.39865
520.5373,368.7576,152.39865
519.81714,370.0229,152.7247
518.39166,371.02658,153.37012
518.39166,372.52765,153.37012
517.68616,373.7673,153.68954
516.2894,374.7356,154.32193
515.5981,375.9553,154.63495
514.22925,376.89926,155.25467
513.5517,378.0996,155.56146
513.5517,379.56573,155.56146
512.20996,380.4765,156.16895
512.20996,381.93295,156.16895
545.9291,317.90732,142.70416
545.9291,319.60498,142.70416
545.0259,321.2094,143.1062
544.1296,322.80157,143.50516
543.2401,324.38162,143.90106
542.35736,325.94965,144.29398
542.35736,327.62158,144.29398
543.2401,329.41647,143.90106
542.35736,337.6531,144.29398
542.35736,339.325,144.29398
541.4813,340.8307,144.6839
539.7489,342.15497,145.45502
538.8924,343.63318,145.83624
538.0423,345.10037,146.21463
538.0423,346.74118,146.21463
537.1985,348.1914,146.59024
535.5295,349.4371,147.3331
535.5295,351.05978,147.3331
534.7042,352.4782,147.70044
533.88495,353.88626,148.06512
532.2642,355.07257,148.7865
531.46265,356.456,149.14328
530.6669,357.8294,149.4975
528.31354,358.74973,150.54498
527.54016,360.09552,150.88919
527.54016,361.66055,150.88919
526.00995,362.7586,151.57031
525.25287,364.0761,151.90729
523.75464,365.1458,152.57416
523.0133,366.44125,152.90414
520.81995,367.241,153.88043
520.81995,368.7576,153.88043
520.0989,370.0229,154.20139
519.3827,371.27957,154.52014
518.6714,372.52765,154.83673
517.2633,373.5076,155.4635
517.2633,374.99854,155.4635
516.56635,376.2215,155.77371
514.5034,376.89926,156.69193
513.82495,378.0996,156.99396
513.15094,379.292,157.29395
513.15094,380.75327,157.29395
512.48145,381.93295,157.59195
547.1569,314.57965,143.96417
547.1569,316.2839,143.96417
546.2455,317.90732,144.36288
544.44354,319.43216,145.15118
544.44354,321.11688,145.15118
543.5529,322.70334,145.54083
542.66895,324.27774,145.92752
541.79175,325.84027,146.31128
541.79175,327.50586,146.31128
541.79175,329.17145,146.31128
541.79175,330.83707,146.31128
542.66895,332.63733,145.92752
541.79175,334.16827,146.31128
541.79175,335.83386,146.31128
541.79175,337.49948,146.31128
540.9211,339.00632,146.69214
539.19934,340.33932,147.44537
538.3481,341.8188,147.81775
538.3481,343.45956,147.81775
537.5032,344.92197,148.18741
537.5032,346.55667,148.18741
535.8319,347.81445,148.91852
535.8319,349.4371,148.91852
535.8319,351.05978,148.91852
535.00555,352.4782,149.28006
534.1852,353.88626,149.63895
532.56226,355.07257,150.3489
532.56226,356.67172,150.3489
530.96277,357.8294,151.04865
529.3861,358.97058,151.73837
528.60626,360.32037,152.07956
527.06305,361.43176,152.75467
526.2996,362.7586,153.08865
525.5415,364.0761,153.42029
524.04126,365.1458,154.0766
523.2989,366.44125,154.40137
521.82965,367.48355,155.04413
521.1026,368.7576,155.36218
520.38055,370.0229,155.67807
519.66345,371.27957,155.99179
517.5412,372.01666,156.92023
517.5412,373.5076,156.92023
516.8433,374.7356,157.22552
516.1501,375.9553,157.52878
514.7776,376.89926,158.12918
513.4233,377.83072,158.72168
512.08685,378.7499,159.30634
512.08685,380.20157,159.30634
511.4252,381.3753,159.59576
549.32117,311.28162,144.83548
546.5619,312.81427,146.02158
546.5619,314.51193,146.02158
546.5619,316.20963,146.02158
545.6563,317.8271,146.41089
544.75757,319.43216,146.79721
542.9806,320.9339,147.56104
542.9806,322.60583,147.56104
542.1022,324.17465,147.93863
542.1022,325.84027,147.93863
541.23035,327.39102,148.31339
540.3651,328.9301,148.68533
540.3651,330.58322,148.68533
540.3651,332.23633,148.68533
540.3651,333.88943,148.68533
539.50635,335.39853,149.05447
539.50635,337.04547,149.05447
538.65393,338.53717,149.4209
538.65393,340.17798,149.4209
538.65393,341.8188,149.4209
537.80786,343.28726,149.78458
537.80786,344.92197,149.78458
536.13434,346.19177,150.50394
536.13434,347.81445,150.50394
535.3069,349.24475,150.85965
535.3069,350.86148,150.85965
535.3069,352.4782,150.85965
534.48535,353.88626,151.21277
533.66986,355.28406,151.56332
532.8603,356.67172,151.91132
532.0566,358.04935,152.2568
531.25867,359.41702,152.5998
528.899,360.32037,153.61414
528.1236,361.66055,153.94745
527.3537,362.99127,154.27838
526.58923,364.31262,154.607
524.3278,365.1458,155.57907
523.58453,366.44125,155.89859
522.8464,367.72775,156.21588
521.38525,368.7576,156.84393
520.66223,370.0229,157.15475
519.23096,371.02658,157.76999
517.8191,372.01666,158.37692
517.8191,373.5076,158.37692
517.12024,374.7356,158.6773
515.73663,375.6909,159.27206
515.05176,376.89926,159.56644
513.6957,377.83072,160.14938
512.3574,378.7499,160.72464
511.6949,379.9284,161.00946
511.03668,381.0992,161.29236
546.87836,307.72122,147.6803
546.87836,309.4189,147.6803
546.87836,311.11658,147.6803
545.9715,312.75357,148.0632
545.07153,314.37805,148.44324
543.2922,315.91815,149.19458
543.2922,317.59006,149.19458
542.4126,319.17786,149.56601
542.4126,320.84344,149.56601
541.5396,322.41302,149.93463
540.6732,323.9708,150.30048
541.5396,325.7317,149.93463
540.6732,327.277,150.30048
539.8133,328.81082,150.6636
539.8133,330.45773,150.6636
538.9597,331.97397,151.02402
538.9597,333.61478,151.02402
539.8133,335.39853,150.6636
538.9597,336.89636,151.02402
538.9597,338.53717,151.02402
538.1125,340.01782,151.38177
538.1125,341.65253,151.38177
538.1125,343.28726,151.38177
538.1125,344.92197,151.38177
537.27155,346.37354,151.73688
536.43677,347.81445,152.08936
535.60815,349.24475,152.43927
535.60815,350.86148,152.43927
535.60815,352.4782,152.43927
535.60815,354.09494,152.43927
535.60815,355.71167,152.43927
534.78564,357.10788,152.78659
533.969,358.49396,153.13141
533.1583,359.86996,153.47375
530.7613,360.7749,154.48593
529.1917,361.891,155.14868
529.1917,363.46164,155.14868
527.64435,364.55078,155.8021
525.36395,365.3844,156.76501
524.61444,366.68353,157.08151
523.131,367.72775,157.70792
522.397,369.00537,158.01788
520.944,370.0229,158.63144
520.2249,371.27957,158.93506
518.80145,372.2713,159.53613
518.0969,373.5076,159.83362
517.3972,374.7356,160.12909
516.0117,375.6909,160.71414
514.6447,376.63348,161.29138
513.968,377.83072,161.57712
512.628,378.7499,162.14297
511.96454,379.9284,162.4231
510.6507,380.82495,162.9779
547.19476,306.02353,149.33899
546.2867,307.68008,149.71555
546.2867,309.37125,149.71555
546.2867,311.0624,149.71555
544.4913,312.6336,150.46008
543.6038,314.24622,150.82812
542.723,315.84665,151.19336
541.8489,317.43503,151.55585
540.9813,319.01147,151.91565
540.9813,320.66458,151.91565
540.12024,322.22308,152.2727
540.12024,323.87003,152.2727
540.12024,325.51694,152.2727
540.12024,327.16388,152.2727
540.12024,328.81082,152.2727
540.12024,330.45773,152.2727
539.26556,331.97397,152.62714
539.26556,333.61478,152.62714
539.26556,335.25558,152.62714
539.26556,336.89636,152.62714
539.26556,338.53717,152.62714
537.57513,339.85886,153.32816
537.57513,341.48752,153.32816
537.57513,343.1162,153.32816
537.57513,344.74487,153.32816
537.57513,346.37354,153.32816
536.73926,347.81445,153.67477
536.73926,349.4371,153.67477
536.73926,351.05978,153.67477
536.73926,352.68246,153.67477
537.57513,354.5169,153.32816
536.73926,355.92783,153.67477
537.57513,357.77426,153.32816
536.73926,359.17316,153.67477
535.90955,360.56183,154.01886
533.45636,361.4691,155.03613
531.85046,362.59222,155.70212
530.26746,363.6993,156.35855
528.707,364.79068,157.00568
527.1685,365.86664,157.64368
525.6516,366.92752,158.2727
524.90106,368.2213,158.58395
523.4156,369.25485,159.19995
522.6806,370.5272,159.50476
521.22565,371.5343,160.10812
519.7905,372.52765,160.70325
518.3748,373.5076,161.29031
518.3748,374.99854,161.29031
516.2868,375.6909,162.15619
515.6001,376.89926,162.44095
514.24036,377.83072,163.00485
512.89856,378.7499,163.56128
512.2342,379.9284,163.83676
510.9186,380.82495,164.38232
546.60187,304.29776,151.36789
544.8041,305.92047,152.09985
543.9154,307.55853,152.46164
543.03345,309.18423,152.82071
543.03345,310.84985,152.82071
543.03345,312.51544,152.82071
542.15814,314.11636,153.1771
541.2894,315.70526,153.53079
541.2894,317.35837,153.53079
541.2894,319.01147,153.53079
540.4272,320.57617,153.88184
540.4272,322.22308,153.88184
540.4272,323.87003,153.88184
540.4272,325.51694,153.88184
540.4272,327.16388,153.88184
540.4272,328.81082,153.88184
540.4272,330.45773,153.88184
539.57135,331.97397,154.23029
539.57135,333.61478,154.23029
539.57135,335.25558,154.23029
539.57135,336.89636,154.23029
539.57135,338.53717,154.23029
538.72186,340.01782,154.57614
537.87866,341.48752,154.91943
537.87866,343.1162,154.91943
537.87866,344.74487,154.91943
537.87866,346.37354,154.91943
537.0417,347.81445,155.2602
537.0417,349.4371,155.2602
537.87866,351.25955,154.91943
538.72186,353.09552,154.57614
538.72186,354.73022,154.57614
538.72186,356.36496,154.57614
539.57135,358.22675,154.23029
537.87866,359.40292,154.91943
536.2108,360.56183,155.59848
534.56726,361.70386,156.26761
533.75446,363.0682,156.59857
533.75446,364.66733,156.59857
529.7772,366.6029,158.21783
528.99866,367.92078,158.53479
526.696,368.72177,159.47229
524.44135,369.50607,160.39026
523.70026,370.78195,160.69199
523.70026,372.30905,160.69199
519.3591,375.2633,162.45944
517.25415,375.9553,163.3164
515.87427,376.89926,163.8782
515.1912,378.0996,164.15631
513.8387,379.02008,164.70697
511.84305,379.65707,165.51947
510.53424,380.55243,166.05234
545.1169,302.56387,153.7396
544.22705,304.2147,154.09518
543.34393,305.85303,154.44809
543.34393,307.51865,154.44809
542.4674,309.13837,154.79834
541.59753,310.74594,155.14594
541.59753,312.39905,155.14594
540.73413,313.98843,155.49097
540.73413,315.63538,155.49097
541.59753,317.35837,155.14594
541.59753,319.01147,155.14594
540.73413,320.57617,155.49097
540.73413,322.22308,155.49097
540.73413,323.87003,155.49097
539.8772,325.4108,155.8334
539.8772,327.05157,155.8334
540.73413,328.81082,155.49097
539.8772,330.3332,155.8334
539.8772,331.97397,155.8334
539.8772,333.61478,155.8334
539.8772,335.25558,155.8334
539.8772,336.89636,155.8334
539.8772,338.53717,155.8334
539.8772,340.17798,155.8334
539.02655,341.65253,156.17331
539.8772,343.45956,155.8334
539.8772,345.10037,155.8334
539.02655,346.55667,156.17331
539.8772,348.38196,155.8334
539.02655,349.8261,156.17331
539.02655,351.46082,156.17331
539.02655,353.09552,156.17331
539.8772,354.94516,155.8334
517.53015,380.39804,164.76334
515.4645,381.0319,165.5888
511.45444,380.82495,167.19122
547.2323,299.22424,154.67255
544.53864,300.87085,155.7287
543.65436,302.52182,156.07544
542.7767,304.16037,156.41956
541.90564,305.78662,156.76111
541.90564,307.43973,156.76111
541.90564,309.09283,156.76111
541.0411,310.69458,157.10007
541.0411,312.34152,157.10007
541.0411,313.98843,157.10007
540.183,315.56598,157.43652
541.0411,317.2823,157.10007
541.0411,318.92923,157.10007
541.0411,320.57617,157.10007
541.0411,322.22308,157.10007
541.0411,323.87003,157.10007
541.0411,325.51694,157.10007
540.183,327.05157,157.43652
541.0411,328.81082,157.10007
541.0411,330.45773,157.10007
540.183,331.97397,157.43652
540.183,333.61478,157.43652
539.33124,335.11368,157.77051
540.183,336.89636,157.43652
540.183,338.53717,157.43652
541.0411,340.33932,157.10007
541.0411,341.98627,157.10007
541.0411,343.63318,157.10007
540.183,345.10037,157.43652
540.183,346.74118,157.43652
540.183,348.38196,157.43652
546.64154,297.53104,156.67334
545.7425,299.2073,157.0191
543.9648,300.85623,157.70279
543.08594,302.50104,158.0408
541.348,304.10687,158.7092
540.4888,305.7212,159.03967
540.4888,307.362,159.03967
540.4888,309.0028,159.03967
540.4888,310.6436,159.03967
540.4888,312.2844,159.03967
540.4888,313.9252,159.03967
539.6359,315.49713,159.36768
538.7893,317.05743,159.69327
538.7893,318.68613,159.69327
539.6359,320.40128,159.36768
539.6359,322.03598,159.36768
540.4888,323.77,159.03967
540.4888,325.4108,159.03967
540.4888,327.05157,159.03967
541.348,328.81082,158.7092
540.4888,330.3332,159.03967
541.348,332.10468,158.7092
540.4888,333.61478,159.03967
541.348,335.39853,158.7092
542.21375,337.19565,158.37625
543.08594,339.00632,158.0408
543.08594,340.66565,158.0408
542.21375,342.15497,158.37625
547.8627,295.84192,157.97723
546.0553,297.52902,158.65887
544.2752,299.1906,159.33017
544.2752,300.85623,159.33017
542.52185,302.4804,159.9914
541.655,304.10687,160.3183
540.7946,305.7212,160.64279
540.7946,307.362,160.64279
540.7946,309.0028,160.64279
539.9406,310.593,160.96484
539.9406,312.2277,160.96484
539.0929,313.8001,161.28455
539.9406,315.49713,160.96484
539.0929,317.05743,161.28455
539.0929,318.68613,161.28455
539.9406,320.40128,160.96484
539.9406,322.03598,160.96484
539.9406,323.6707,160.96484
539.9406,325.30542,160.96484
540.7946,327.05157,160.64279
540.7946,328.69238,160.64279
540.7946,330.3332,160.64279
540.7946,331.97397,160.64279
541.655,333.7516,160.3183
543.3952,335.68765,159.66202
544.2752,337.49948,159.33017
544.2752,339.16507,159.33017
544.2752,340.8307,159.33017
540.7946,391.04272,160.64279
535.7638,390.59293,162.54001
548.17786,295.84192,159.62958
546.3681,297.52902,160.29861
544.58563,299.1906,160.95752
542.82996,300.8273,161.60657
541.962,302.45993,161.92743
541.962,304.10687,161.92743
541.962,305.75378,161.92743
541.962,307.40073,161.92743
541.1004,309.0028,162.24591
540.24524,310.593,162.56204
539.3964,312.17145,162.87582
539.3964,313.8001,162.87582
539.3964,315.42877,162.87582
540.24524,317.13184,162.56204
540.24524,318.76654,162.56204
541.1004,320.4884,162.24591
541.1004,322.12918,162.24591
541.1004,323.77,162.24591
541.962,325.51694,161.92743
542.82996,327.277,161.60657
541.962,328.81082,161.92743
542.82996,330.58322,161.60657
542.82996,332.23633,161.60657
545.47345,334.30927,160.62933
546.3681,336.1296,160.29861
553.77783,370.24847,157.55945
551.8821,371.3951,158.26025
551.8821,373.1126,158.26025
552.8263,375.13464,157.91122
539.3964,388.71902,162.87582
537.71747,389.66284,163.49649
532.82513,389.2492,165.30502
549.40967,294.13977,160.94992
547.5835,295.84634,161.61139
546.6809,297.52902,161.93835
544.8961,299.1906,162.5849
543.13806,300.8273,163.22171
542.2689,302.45993,163.53653
541.40625,304.0804,163.84903
541.40625,305.7212,163.84903
541.40625,307.362,163.84903
540.5499,308.95828,164.15921
539.7,310.54276,164.4671
539.7,312.17145,164.4671
538.85626,313.73825,164.77274
538.85626,315.36093,164.77274
538.85626,316.9836,164.77274
539.7,318.68613,164.4671
541.40625,320.4884,163.84903
541.40625,322.12918,163.84903
541.40625,323.77,163.84903
543.13806,325.6239,163.22171
544.8961,327.50586,162.5849
545.7851,329.29352,162.26285
545.7851,330.96542,162.26285
547.5835,332.9098,161.61139
548.4931,334.73874,161.28192
559.9785,368.47064,157.12146
557.00446,369.37018,158.19879
555.06085,370.5373,158.90283
550.3333,370.81976,160.61533
550.3333,372.524,160.61533
551.2641,374.52805,160.27814
552.2022,376.54767,159.93835
554.10046,382.3656,159.25073
546.6809,381.44336,161.93835
545.7851,382.79495,162.26285
546.6809,384.79993,161.93835
546.6809,386.47824,161.93835
544.8961,387.46753,162.5849
539.7,387.09036,164.4671
536.36206,387.38303,165.67621
534.7293,388.32288,166.26767
531.5336,388.59174,167.42526
549.7261,294.13977,162.60861
548.8083,295.84192,162.93427
546.0967,297.527,163.8964
545.20654,299.1906,164.21225
543.44617,300.8273,164.83685
542.57587,302.45993,165.14566
541.71204,304.0804,165.45215
540.00354,305.65674,166.05838
540.00354,307.28543,166.05838
540.00354,308.9141,166.05838
540.00354,310.54276,166.05838
539.1587,312.11557,166.35815
539.1587,313.73825,166.35815
539.1587,315.36093,166.35815
538.3201,316.9103,166.6557
538.3201,318.527,166.6557
538.3201,320.14374,166.6557
538.3201,321.76047,166.6557
539.1587,323.4743,166.35815
540.00354,325.2008,166.05838
542.57587,327.16388,165.14566
544.323,329.05035,164.52573
545.20654,330.83707,164.21225
547.8975,332.9098,163.25742
545.20654,334.16827,164.21225
546.0967,335.98117,163.8964
565.4353,364.51,157.0346
564.39325,366.03583,157.40436
561.3176,366.97934,158.49567
558.3157,367.9003,159.56082
556.354,369.08368,160.25687
553.469,369.9619,161.28052
549.7261,370.5354,162.60861
547.8975,371.65793,163.25742
546.9937,373.05194,163.57812
546.9937,374.73022,163.57812
550.65094,379.341,162.28046
550.65094,381.04523,162.28046
