526.0234,377.64322,290.74457
528.7252,382.94452,290.35873
531.3716,383.6026,289.98083
533.964,384.24725,289.61063
537.3395,384.5947,289.1286
546.9444,382.74542,287.75696
527.49335,383.52332,289.19296
530.17065,384.17993,288.82452
535.3623,383.96228,288.11005
538.7079,384.31238,287.64966
544.3526,383.82495,286.87286
529.84357,384.47162,287.5342
535.9082,383.96228,286.73123
539.2465,384.31238,286.28925
543.29614,384.3753,285.75308
526.81116,385.6588,286.57864
529.51416,386.29773,286.23492
539.78516,384.31238,284.92883
543.0284,384.6532,284.5164
527.3781,385.6588,285.14655
529.1825,386.59882,284.92657
538.6731,384.87897,283.76965
541.9526,385.21454,283.36984
527.9452,385.6588,283.71442
531.52106,385.99872,283.29736
538.3835,385.1651,282.49707
541.67773,385.49802,282.11288
537.2506,384.24725,281.30957
538.92755,385.1651,281.1229
541.40106,385.7834,280.84753
536.9532,384.5342,280.01562
539.4716,385.1651,279.74872
541.9397,385.7834,279.48712
535.7988,385.11398,278.7989
540.0157,385.1651,278.37454
543.28827,385.49802,278.0452
534.6285,385.70178,277.56534
538.8939,385.74326,277.15903
543.8251,385.49802,276.6893
536.04865,385.40686,276.08038
537.7567,386.3293,275.9269
541.9266,386.35986,275.55225
536.60394,385.40686,274.67786
538.3082,386.3293,274.53394
542.4689,386.35986,274.18268
535.4352,385.99872,273.41147
538.85974,386.3293,273.141
543.8247,386.07065,272.74884
532.4813,385.6588,272.25745
535.9943,385.99872,271.99918
538.56586,386.62537,271.81018
543.55334,386.35986,271.44354
533.04834,385.6588,270.82532
537.4146,385.70178,270.52835
539.9628,386.3293,270.35504
544.9056,386.07065,270.0189
538.8252,385.40686,269.06763
542.18054,385.74326,268.85797
547.04614,385.49802,268.55392
537.67175,385.99872,267.76236
535.6289,386.90204,266.48376
556.5155,382.47992,265.41086
554.0566,382.11966,264.23907
557.7657,382.21606,264.0693
555.33093,381.85355,262.8839
559.0079,381.95392,262.7363
545.73474,382.47134,261.9123
552.06445,381.7499,261.6939
555.10583,382.11966,261.589
558.79816,382.21606,261.4616
543.8234,381.81067,260.60428
546.2807,382.47134,260.53345
549.48047,382.84134,260.44122
554.12317,382.65707,260.30737
560.03705,381.95392,260.1369
537.5845,382.56168,259.36835
543.5465,382.09122,259.23047
546.01495,382.75128,259.17337
549.229,383.11874,259.09906
552.35815,383.4765,259.0267
538.1515,382.56168,257.93622
543.26764,382.3737,257.8472
545.7474,383.0331,257.80405
548.1769,383.6792,257.76178
542.1451,382.94452,256.46417
547.1105,382.75128,256.40637
547.91846,383.96228,256.39694
542.7042,382.94452,255.05191
545.2067,383.6026,255.03723
581.6402,372.23334,254.82349
581.6402,373.516,254.82349
585.71936,373.3053,254.79956
542.41956,383.2329,253.63968
544.1014,384.17993,253.63959
582.10986,372.23334,253.63727
583.2895,373.09058,253.6372
586.1796,373.3053,253.63702
542.98065,383.2329,252.2225
543.8225,384.47162,252.22736
582.57947,372.23334,252.45105
584.3398,372.8797,252.46121
586.6399,373.3053,252.47449
544.3817,384.47162,250.81506
584.80536,371.60815,251.28528
585.38403,372.67004,251.29199
586.53143,373.51495,251.30536
546.59955,383.89026,249.43188
585.27094,371.60815,250.10931
585.84827,372.67004,250.11945
587.5605,373.3053,250.14941
546.33026,384.17993,248.01001
586.3125,371.40213,248.94687
587.4546,372.25433,248.97363
588.5837,373.0968,249.00006
585.62415,371.81534,247.74045
588.481,372.04825,247.82434
589.60114,372.8895,247.85724
586.0911,371.81534,246.5611
588.94135,372.04825,246.6618
590.0588,372.8895,246.7013
584.22327,370.0759,245.28522
585.39746,370.95068,245.33374
587.70526,371.40213,245.42917
588.8394,372.25433,245.47604
590.5165,372.8895,245.54538
585.86707,369.66803,244.14752
586.4477,370.74478,244.17505
588.7369,371.19733,244.28345
589.8619,372.04825,244.33673
590.9741,372.8895,244.38943
585.7541,369.87137,242.93018
586.33673,370.95068,242.9613
588.6338,371.40213,243.08401
590.32214,372.04825,243.1742
591.9819,372.68338,243.26288
586.2251,371.15778,241.74051
589.098,371.40213,241.91144
590.2242,372.25433,241.97845
592.984,372.47842,242.14267
587.27606,370.95068,240.58887
589.5623,371.40213,240.73889
590.6858,372.25433,240.81259
592.89465,372.68338,240.95752
590.02655,371.40213,239.56631
591.1474,372.25433,239.64673
592.8048,372.8895,239.76566
588.7892,372.02374,238.26114
591.0515,372.46158,238.43744
593.8074,372.68338,238.65219
588.68506,372.23334,237.03021
590.39246,372.8797,237.17386
593.72015,372.8895,237.4538
548.3578,387.20737,232.15802
591.4193,372.67004,236.04861
594.1778,372.8895,236.29785
550.5788,386.59882,230.88568
554.6146,386.62537,231.27557
592.9938,373.51495,234.9833
551.9583,386.29773,229.54755
555.168,386.62537,229.87784
558.2909,386.94415,230.19916
550.88477,386.90204,227.95184
554.9292,386.92346,228.39355
560.3631,386.35986,228.987
552.268,386.59882,226.6193
556.27484,386.62537,227.08234
561.659,386.07065,227.70453
553.6416,386.29773,225.29602
